track_id,name,artist,tags,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
TRHAKBM128E0780F09,Leisure Suite,Feist,"indie, pop, female_vocalists, singer_songwriter, chillout, indie_pop, mellow, lounge, chill",Rock,2004,246813,0.936,0.341,9,-12.992,0,0.0589,0.305,0.00077,0.12,0.555,123.476,4
TRIOIBG128F148ADED,Family Tree,TV on the Radio,"indie, experimental, indie_rock, beautiful, 00s, chill",Country,2012,333647,0.437,0.448,1,-8.959,1,0.0302,0.738,0.0561,0.124,0.341,120.026,4
TROHTJC128F92E5B27,Before the Worst,The Script,"rock, indie, pop, piano, male_vocalists, love, pop_rock",Rock,2008,203106,0.588,0.928,8,-4.231,0,0.0435,0.141,0.0,0.655,0.405,115.097,4
TRGKHLJ128F425ABFA,Little House,The Fray,"rock, alternative, indie, pop, alternative_rock, piano, mellow",Rock,2005,150400,0.409,0.903,3,-3.536,0,0.0572,0.0622,3.92e-06,0.238,0.357,180.187,4
TRXLDMN128F4265DC9,Pacific Theme,Broken Social Scene,"indie, indie_rock, instrumental, chillout, post_rock, indie_pop, mellow",Rock,2011,309186,0.723,0.703,0,-9.495,1,0.0318,0.0272,0.313,0.0979,0.767,129.725,4
TRAERGO128F932BEAB,Black Plant,The Last Shadow Puppets,"rock, alternative, indie, alternative_rock, indie_rock, singer_songwriter, british, 00s, britpop",Rock,2008,241653,0.216,0.866,9,-6.591,0,0.085,0.0237,4.71e-06,0.471,0.365,173.701,4
TRIYSNE128F92F8FB5,Speed Trials,Elliott Smith,"indie, folk, indie_rock, singer_songwriter, acoustic, indie_pop, mellow",Rock,1997,181426,0.634,0.38,0,-13.193,1,0.0304,0.803,0.434,0.111,0.345,102.723,4
TRQITJI128E0791F02,Your House,Jimmy Eat World,"rock, alternative, indie, pop, alternative_rock, punk, indie_rock, punk_rock, american, indie_pop, emo",Rock,2001,285866,0.546,0.755,2,-7.968,1,0.0303,0.0128,6.76e-06,0.113,0.405,93.146,4
TRGPSZD128F932E373,Live Alone,Franz Ferdinand,"rock, indie, alternative_rock, indie_rock, british, britpop",Rock,2009,209040,0.644,0.867,9,-5.066,1,0.0567,0.00131,0.000332,0.133,0.809,127.169,4
TRLJWDC128F426036E,Babies,Pulp,"indie, pop, indie_rock, british, 90s, britpop",RnB,1994,244826,0.299,0.818,2,-7.942,1,0.0649,0.113,2.46e-06,0.0827,0.604,156.193,4
TRAMCZN128F146C762,Paper Aeroplane,Angus & Julia Stone,"indie, pop, folk, singer_songwriter, chillout, acoustic, lounge, chill",Country,2006,225280,0.806,0.417,11,-14.354,1,0.104,0.589,0.185,0.0989,0.377,104.088,4
TRJECGK128F4293FC2,Your English Is Good,Tokyo Police Club,"indie, indie_rock, post_punk",Rock,2008,191653,0.579,0.845,2,-4.123,1,0.0515,0.000949,0.000661,0.143,0.687,121.151,4
TRXEHAI12903CF41CD,Let There Be Love,Oasis,"rock, indie, alternative_rock, indie_rock, british, love, beautiful, 00s, britpop",Rock,2010,326800,0.433,0.476,5,-4.637,1,0.0302,0.289,0.0,0.373,0.142,148.368,4
TRXCUAV128E0793B6A,A Girl Like You,Edwyn Collins,"rock, indie, pop, alternative_rock, british, soundtrack, 90s",Rock,2001,236200,0.608,0.856,5,-3.828,0,0.0382,0.013,0.000247,0.324,0.439,126.278,4
TRYLCDA128F92F68F5,Submarines,The Lumineers,"indie, folk, piano",Electronic,2013,160560,0.811,0.502,7,-10.321,1,0.0327,0.918,0.0806,0.168,0.639,95.071,4
TRYDVJR128F4284E2C,Siren Song,Bat for Lashes,"indie, pop, female_vocalists, ambient, singer_songwriter, british, beautiful, 00s, mellow",Rock,2009,298480,0.233,0.435,7,-10.299,0,0.0413,0.34,0.0014,0.0907,0.0967,150.342,5
TRWVTCQ128F92E060F,Everything I Wanted,Billie Eilish,"indie, pop, indie_pop, chill",Pop,2019,245425,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,4
TRPIZYO12903CBF3B2,Lived in Bars,Cat Power,"indie, female_vocalists, folk, indie_rock, singer_songwriter, piano, love, beautiful, mellow",Rock,2006,224453,0.513,0.332,4,-10.144,0,0.0328,0.817,4.13e-06,0.118,0.216,98.994,4
TRCLYUJ128F932F490,Coming of Age,Foster the People,"alternative, indie, pop, alternative_rock, indie_rock, american, indie_pop",Rap,2014,280040,0.534,0.955,7,-4.447,0,0.0524,0.0219,0.00573,0.322,0.425,130.09,4
TRCQMPL128E07819F0,I Can't Wait,The White Stripes,"rock, alternative, indie, alternative_rock, indie_rock, hard_rock, american, 00s, blues_rock",Rock,2001,218866,0.273,0.825,2,-1.821,1,0.0358,0.634,0.526,0.144,0.125,83.768,4
TRAQUZG128F92CEFED,The Mixed Tape,Jack's Mannequin,"alternative, indie, indie_rock, singer_songwriter, piano, emo, love, beautiful",Rock,2005,194893,0.447,0.908,8,-4.529,1,0.0613,0.0255,0.0,0.127,0.434,100.712,4
TRNEIDS128F932A7A8,Swimmers,Broken Social Scene,"indie, female_vocalists, indie_rock, indie_pop, mellow, chill",Rock,2005,175533,0.639,0.811,0,-8.654,1,0.029,0.0213,0.479,0.143,0.973,130.012,4
TRTDWNH128F14859BC,Consolation Prizes,Phoenix,"indie, pop, alternative_rock, indie_rock, indie_pop, french",Rock,2006,196253,0.698,0.586,6,-5.348,1,0.0395,0.000901,0.000601,0.108,0.891,102.02,4
TREVTOT128F425DD50,Hunted by a Freak,Mogwai,"indie, ambient, experimental, instrumental, post_rock",Rock,2004,255400,0.383,0.58,4,-7.524,0,0.0302,0.0008,0.799,0.112,0.0395,103.964,4
TRXCTDB128F427A832,"Two Steps, Twice",Foals,"alternative, indie, indie_rock, british, indie_pop",Rock,2008,281159,0.428,0.736,9,-7.753,0,0.0405,0.00683,0.00718,0.333,0.426,143.993,4
TRCFVBI128F4235BD3,SRXT,Bloc Party,"alternative, indie, alternative_rock, indie_rock, british, beautiful, britpop, mellow",Rock,2007,291973,0.432,0.357,9,-7.179,0,0.0308,0.126,0.000142,0.355,0.0552,129.92,4
TRLALLH128E079125D,Sweet Adeline,Elliott Smith,"indie, folk, indie_rock, singer_songwriter, 90s, acoustic, indie_pop, beautiful, mellow",Rock,1998,195893,0.551,0.271,7,-11.694,0,0.0268,0.651,0.45,0.0915,0.285,144.129,4
TRCTQWZ12903CB2B8D,Men's Needs,The Cribs,"indie, alternative_rock, indie_rock, british, 00s",Rock,2009,196626,0.544,0.945,1,-2.303,0,0.0498,0.000119,6.41e-05,0.0615,0.784,121.974,4
TRRIBBZ128F92F6C0D,Foreground,Grizzly Bear,"indie, folk, indie_rock, piano, american, beautiful, 00s",Rock,2009,215373,0.469,0.224,11,-13.732,0,0.0331,0.938,0.112,0.137,0.0848,78.411,4
TRYWSWT128F42792A6,Postcard of a Painting,Maxïmo Park,"indie, alternative_rock, indie_rock, british, britpop",Rock,2005,134813,0.574,0.924,6,-3.309,0,0.0856,0.145,0.0,0.103,0.7,104.976,4
TRJJYEI128E0791261,Pitseleh,Elliott Smith,"indie, folk, singer_songwriter, 90s, acoustic, love, beautiful, mellow, chill",Rock,1998,202533,0.447,0.208,2,-18.663,1,0.0337,0.883,0.153,0.105,0.511,105.669,3
TRJZEBT128F92EBF9B,Half a Person,The Smiths,"alternative, indie, indie_rock, 80s, british, new_wave, post_punk, indie_pop, britpop",Rock,1987,216506,0.61,0.489,6,-14.959,0,0.0309,0.0646,0.0,0.0854,0.776,120.63,4
TRGAEEK128F42BC5B0,Education,Modest Mouse,"rock, alternative, indie, alternative_rock, indie_rock, indie_pop",Rock,2007,236373,0.678,0.782,4,-4.628,0,0.0313,0.0288,0.0,0.382,0.959,95.97,4
TRIYKXW128F92FDF08,World News,Local Natives,"indie, indie_rock, american",Rock,2009,271546,0.543,0.812,4,-8.846,1,0.0402,0.0116,0.196,0.314,0.565,121.888,4
TRCZWJA128F42396D4,Cherbourg,Beirut,"indie, folk, american",Folk,2007,215266,0.146,0.561,2,-9.755,1,0.0494,0.852,0.00259,0.155,0.444,66.069,4
TRCTJER12903CB76E9,Blue Moon,Beck,"rock, indie, alternative_rock, folk, indie_rock, singer_songwriter, american, beautiful",RnB,2014,242346,0.684,0.658,0,-6.72,1,0.0255,0.179,0.00853,0.149,0.496,119.939,4
TRVAJRE128EF343907,Vince The Loveable Stoner,The Fratellis,"rock, alternative, indie, alternative_rock, indie_rock, british, britpop",Rock,2006,194133,0.372,0.902,7,-4.215,1,0.0478,0.0041,0.0,0.14,0.655,167.629,4
TRFORJL128F427EF89,The Infanta,The Decemberists,"indie, alternative_rock, folk, indie_rock, indie_pop",Rock,2005,307906,0.476,0.869,9,-5.86,1,0.0513,0.0177,0.00233,0.146,0.279,134.846,4
TRYQASX128F425B830,Cannons,Youth Lagoon,"indie, indie_pop",Rock,2011,224773,0.527,0.729,1,-5.071,1,0.0296,0.655,0.931,0.118,0.179,75.008,4
TROIQRM128F9332497,Monsters,Band of Horses,"indie, folk, indie_rock, love, beautiful",Metal,2006,321586,0.394,0.574,2,-6.198,1,0.025,0.371,0.0,0.145,0.328,123.368,4
TRYPNUU128E07912EA,Jack-Ass,Beck,"alternative, indie, alternative_rock, experimental, folk, indie_rock, singer_songwriter, 90s, acoustic, american, male_vocalists, mellow",Rock,1996,251906,0.702,0.531,2,-7.474,1,0.0286,0.173,0.0,0.0938,0.833,106.681,4
TRVIXZC128F93119BE,The Chamber,The Last Shadow Puppets,"rock, alternative, indie, pop, alternative_rock, indie_rock, british",Electronic,2008,157146,0.387,0.49,6,-11.777,1,0.0779,0.691,0.000393,0.0834,0.0675,129.704,4
TRLUFZD128F92FF6CE,Down River,The Temper Trap,"indie, pop, alternative_rock, indie_rock, soundtrack, psychedelic, indie_pop, male_vocalists, 00s",Rock,2009,224973,0.633,0.683,2,-5.706,1,0.0278,0.00215,1.57e-06,0.133,0.216,125.12,4
TREKSOC128F935172C,The Crawl,Placebo,"rock, alternative, indie, alternative_rock, indie_rock, british, 90s, beautiful, britpop",Blues,1998,179293,0.674,0.356,3,-14.694,0,0.0306,0.739,0.482,0.115,0.165,130.735,4
TRLXEYM128F932907D,Whatever's Left,Snow Patrol,"rock, alternative, indie, alternative_rock, indie_rock, british, 00s, britpop",Rock,2004,159786,0.476,0.929,7,-4.532,1,0.0559,0.000438,4.37e-05,0.0989,0.367,134.883,4
TRLKHOO128F92C5A7F,Dancing Choose,TV on the Radio,"indie, pop, experimental, indie_rock, 00s",Rock,2009,164520,0.723,0.953,0,-3.795,1,0.0623,0.0553,1.81e-05,0.11,0.452,102.974,4
TRFITKN128E0791260,Baby Britain,Elliott Smith,"indie, pop, indie_rock, singer_songwriter, 90s, acoustic, indie_pop, beautiful, mellow",Rock,1998,193760,0.682,0.444,7,-8.716,1,0.0327,0.571,0.0,0.11,0.572,119.547,4
TRXBWKC128F4234D1D,Half the World Away,Oasis,"rock, indie, british, chillout, 90s, acoustic, britpop, mellow",Rock,2006,255080,0.338,0.433,0,-9.117,1,0.0327,0.278,0.0,0.0986,0.215,172.348,3
TRJEMIL128F932BEA5,Only the Truth,The Last Shadow Puppets,"rock, alternative, indie, alternative_rock, indie_rock, british",Rock,2008,166080,0.192,0.956,2,-4.646,0,0.148,0.00735,0.000116,0.174,0.31,150.579,4
TRONLPW128F9305DEF,Love Drunk,Boys Like Girls,"rock, alternative, indie, pop, alternative_rock, punk, love, pop_rock",Rock,2011,226626,0.389,0.97,10,-2.852,1,0.149,0.00253,1.25e-06,0.168,0.345,150.023,4
TRKXTNL128E0792813,Guess I'm Doing Fine,Beck,"rock, alternative, indie, pop, alternative_rock, folk, indie_rock, singer_songwriter, blues, acoustic, american, country, male_vocalists, beautiful, 00s, mellow",Rock,2002,289293,0.433,0.411,9,-8.45,1,0.0271,0.143,7.96e-05,0.164,0.248,117.789,4
TRXZUUT128F92F7BF6,Middle Man,Jack Johnson,"rock, indie, folk, singer_songwriter, acoustic, mellow, chill",Rock,2001,194826,0.822,0.627,9,-13.712,1,0.0665,0.652,0.623,0.108,0.816,92.438,4
TRKARMP128E0780D7C,Brick Shithouse,Placebo,"rock, alternative, indie, alternative_rock, indie_rock, british, 90s, britpop",Rock,1998,198173,0.297,0.956,4,-7.102,1,0.123,0.000558,0.833,0.369,0.292,104.168,4
TROJNMT128F4279AF7,Somebody Else,The 1975,"indie, pop, british, soul, indie_pop, male_vocalists, beautiful, synthpop",Rock,2016,346533,0.614,0.803,0,-5.764,1,0.0653,0.227,0.0129,0.237,0.43,100.998,4
TRUMFLI128F9301FD6,Gleaming Auction,Snow Patrol,"rock, indie, alternative_rock, indie_rock, british, emo, 00s, britpop, chill",Rock,2007,123813,0.61,0.861,11,-5.642,0,0.038,0.000856,0.0145,0.174,0.73,136.031,4
TRSFREH128F932A3E4,Roscoe,Midlake,"indie, indie_rock, indie_pop, mellow",Rock,2006,291306,0.555,0.684,8,-8.454,0,0.0323,0.614,8.24e-06,0.107,0.598,121.748,4
TRUJLMG128E0781689,Gold in the Air of Summer,Kings of Convenience,"indie, folk, chillout, acoustic, piano, indie_pop, beautiful, mellow, chill",Folk,2004,213840,0.516,0.404,3,-11.562,1,0.0334,0.507,0.000997,0.135,0.447,145.426,4
TRIOFRI128E0780CC0,I'll Be Yours,Placebo,"rock, alternative, indie, alternative_rock, indie_rock, british, love",Rock,2003,212373,0.611,0.573,3,-14.297,0,0.0294,0.134,0.344,0.17,0.794,102.055,4
TRFFFLL128E0791F06,Get It Faster,Jimmy Eat World,"rock, alternative, indie, alternative_rock, punk_rock, emo",Rock,2001,262093,0.636,0.656,10,-7.139,1,0.0345,0.0656,0.00406,0.364,0.428,118.241,4
TREOWUU128E0780D7E,Ask for Answers,Placebo,"rock, alternative, indie, alternative_rock, indie_rock, british, 90s, britpop",Rock,1998,319666,0.274,0.341,8,-14.172,1,0.0314,0.097,0.674,0.315,0.0757,91.682,4
TRWBBLM128F930F4AE,French Navy,Camera Obscura,"indie, pop, female_vocalists, indie_rock, indie_pop, 00s",Rock,2009,198893,0.434,0.853,2,-4.05,1,0.0432,0.0105,0.0,0.214,0.668,136.997,4
TRIFBKY128F930807C,Radio Free Europe,R.E.M.,"rock, alternative, indie, pop, alternative_rock, classic_rock, indie_rock, 80s, new_wave, american, post_punk",Rock,1992,279160,0.211,0.859,4,-7.207,1,0.0615,0.000439,0.00178,0.849,0.522,155.177,4
TRXBXOB128F933ECF8,Ashtray Heart,Placebo,"alternative, indie, alternative_rock, indie_rock, british",Rock,2009,212146,0.499,0.911,5,-4.533,1,0.0398,8.19e-05,1.32e-06,0.13,0.196,138.221,4
TRXZAQP128F424F304,Sex,The 1975,"alternative, indie, indie_rock, british",Metal,2013,206826,0.405,0.972,0,-4.293,0,0.118,1.37e-05,5.19e-05,0.639,0.162,148.286,4
TRXVZKC128F425AEEE,Five Minutes To Midnight,Boys Like Girls,"rock, indie, alternative_rock, punk_rock, emo, love",Rock,2007,227360,0.463,0.901,2,-4.073,1,0.087,0.00779,0.0,0.32,0.621,163.966,4
TRJCBRL128F9311279,Send Him Away,Franz Ferdinand,"rock, alternative, indie, pop, alternative_rock, indie_rock, british, post_punk, 00s, britpop",Rock,2009,181466,0.463,0.853,0,-3.194,1,0.0542,0.00388,0.00515,0.0569,0.88,122.927,4
TRDNWEA128F93242A3,Red Rain,The White Stripes,"rock, alternative, indie, alternative_rock, indie_rock, blues, 00s, blues_rock",Metal,2005,232666,0.264,0.714,9,-9.28,1,0.115,0.268,0.00208,0.0656,0.329,79.604,4
TRTJSAM128F429B015,Pattern Against User,At the Drive-In,"indie, punk, indie_rock, post_hardcore",Rock,2000,197786,0.299,0.981,2,-2.302,1,0.352,0.214,0.0,0.244,0.25,159.313,4
TRPJDTA128F427EFBB,Summersong,The Decemberists,"indie, folk, indie_rock, indie_pop, beautiful, mellow",Rock,2006,211373,0.32,0.568,1,-7.152,0,0.0286,0.0279,7.25e-05,0.335,0.254,152.452,4
TRBYYZY12903CA81B6,Sick Muse,Metric,"rock, indie, female_vocalists, indie_rock, 00s",Rock,2009,257413,0.429,0.957,9,-4.354,1,0.0771,0.00364,0.00622,0.332,0.525,149.027,4
TRSGYRY128F425AEF6,Heels Over Head,Boys Like Girls,"rock, alternative, indie, alternative_rock, emo, love, pop_rock",Rock,2007,188440,0.54,0.913,8,-4.176,1,0.233,0.0674,0.0,0.101,0.632,160.168,4
TROQCBP128F428199E,Seeing Other People,Belle and Sebastian,"indie, pop, british, 90s, indie_pop",Rock,1996,228040,0.393,0.614,1,-11.336,1,0.0342,0.608,0.00276,0.134,0.535,149.007,4
TRYQZYT128F4263BFD,No Rest for the Wicked,Lykke Li,"alternative, indie, pop, female_vocalists, chillout, indie_pop, chill",Rock,2014,222718,0.312,0.445,11,-7.202,0,0.0305,0.365,0.0038,0.13,0.272,97.967,4
TRYFLGR128E078A71F,Stab My Back,The All-American Rejects,"rock, alternative, indie, pop, alternative_rock, punk, punk_rock, emo, pop_rock",Rock,2005,189306,0.542,0.874,4,-3.471,0,0.0445,0.000172,0.0,0.0603,0.655,135.913,4
TRFIPFO128E0781684,Sorry or Please,Kings of Convenience,"indie, folk, chillout, acoustic, indie_pop, mellow",Rock,2004,227400,0.711,0.517,2,-7.865,1,0.0293,0.0823,0.0231,0.105,0.604,146.008,4
TROXLXH128F4289FD7,Modern Guilt,Beck,"alternative, indie, alternative_rock, indie_rock, singer_songwriter, 00s",Rock,2009,196480,0.734,0.493,10,-6.965,0,0.032,0.0471,0.599,0.107,0.675,150.255,4
TROITAX128F429E9FD,Werewolf,Cat Power,"indie, female_vocalists, folk, indie_rock, singer_songwriter, acoustic, beautiful, 00s, mellow",Rock,2003,245293,0.425,0.11,9,-14.07,0,0.0292,0.446,0.0148,0.112,0.271,94.049,4
TREMUWU128E0788E1B,Galapogos,The Smashing Pumpkins,"rock, alternative, indie, alternative_rock, indie_rock, 90s, american, beautiful, grunge, mellow",Rock,1995,286320,0.362,0.409,1,-14.268,1,0.0314,0.0158,0.739,0.354,0.0447,120.558,4
TRXQVCN128F425C3A8,I Need Some Sleep,Eels,"alternative, indie, alternative_rock, indie_rock, singer_songwriter, chillout, soundtrack, mellow",Rock,2008,148186,0.664,0.307,0,-10.14,1,0.0325,0.869,0.458,0.107,0.193,128.029,4
TRXEZPF128F42422D9,Billy,James Blunt,"rock, indie, pop, singer_songwriter, british, acoustic, male_vocalists, britpop, mellow",Rock,2005,217080,0.675,0.494,11,-7.715,1,0.0384,0.597,0.000496,0.104,0.693,79.008,4
TRIPTAY12903CB56F6,My Kind of Woman,Mac DeMarco,"indie, experimental, indie_rock, singer_songwriter, psychedelic, post_rock, post_punk, indie_pop",Blues,2012,190845,0.501,0.765,6,-7.063,0,0.0281,0.00294,0.49,0.184,0.46,91.769,4
TRSQWMY128F92F8FC7,Rose Parade,Elliott Smith,"indie, folk, indie_rock, singer_songwriter, acoustic, indie_pop, beautiful, mellow",Rock,1997,208533,0.752,0.368,2,-14.814,1,0.0308,0.366,0.471,0.268,0.269,102.301,4
TRJATWN128F92E43D9,Monster Hospital,Metric,"rock, indie, female_vocalists, alternative_rock, indie_rock, 00s",Rock,2008,210733,0.421,0.98,0,-3.267,1,0.0793,0.000365,0.103,0.361,0.602,162.015,4
TRDHRFQ128F932A79A,Fire Eye'd Boy,Broken Social Scene,"indie, indie_rock, post_rock",Rock,2005,238920,0.431,0.94,9,-7.574,1,0.0425,0.005,0.862,0.231,0.752,151.267,4
TRRUPLJ128E07886A3,Cash Machine,Hard-Fi,"rock, indie, alternative_rock, indie_rock, british, britpop",Rock,2004,224173,0.573,0.733,2,-4.538,0,0.0348,0.00116,0.0,0.0764,0.385,102.009,4
TRLBGIO128F42BC688,Spitting Venom,Modest Mouse,"alternative, indie, alternative_rock, indie_rock",Rock,2007,507160,0.305,0.613,9,-4.652,0,0.047,0.00708,0.00245,0.121,0.547,183.992,4
TRGGBKA128F428E461,St. Andrew (This Battle Is in the Air),The White Stripes,"rock, alternative, indie, alternative_rock, experimental, indie_rock, american, male_vocalists, 00s, blues_rock",Rock,2007,107613,0.153,0.894,2,-5.215,1,0.19,0.0001,0.881,0.128,0.192,155.3,4
TRHFIMS128F427EFAE,Yankee Bayonet (I Will Be Home Then),The Decemberists,"indie, folk, indie_rock, acoustic, indie_pop, beautiful",Rock,2006,258933,0.562,0.802,0,-5.852,1,0.0297,0.144,2.44e-05,0.0783,0.456,115.384,4
TROQWCW128F4283F40,Rememo,Kings of Leon,"rock, indie, alternative_rock, indie_rock, american, 00s, mellow, chill, blues_rock",Rock,2004,200840,0.655,0.185,9,-12.225,1,0.0902,0.304,0.0022,0.211,0.276,141.841,3
TRERPQL12903CE435D,Take Pills,Panda Bear,"indie, experimental, folk, indie_rock, psychedelic, 00s",Electronic,2007,323800,0.262,0.928,9,-9.08,1,0.826,0.00938,0.000522,0.193,0.504,88.929,4
TRSPJBM128F149B0DC,History Song,"The Good, the Bad & the Queen","rock, alternative, indie, alternative_rock, indie_rock, british, britpop",Rock,2007,185045,0.424,0.643,9,-10.477,0,0.0448,0.0642,0.153,0.355,0.579,160.099,4
TRAMDAK128E0791DEC,My Beloved Monster,Eels,"rock, alternative, indie, alternative_rock, indie_rock, singer_songwriter, soundtrack, 90s, american",Rock,1996,132173,0.478,0.284,9,-12.803,1,0.0312,0.256,0.443,0.651,0.458,97.663,4
TRXNOES128F9301FD2,Time Honoured Tradition,Kaiser Chiefs,"rock, alternative, indie, alternative_rock, indie_rock, british, britpop",Rock,2005,165186,0.451,0.868,1,-4.018,0,0.0357,0.14,0.00384,0.45,0.745,102.239,4
TRZUIIA128F425DDA5,Friend of the Night,Mogwai,"indie, instrumental, post_rock, piano, beautiful",Rock,2006,332760,0.492,0.676,0,-7.5,1,0.0289,0.398,0.867,0.0999,0.27,107.494,3
TRYBQJU128E0780FDF,Tiny Little Fractures,Snow Patrol,"rock, indie, pop, alternative_rock, indie_rock, british, britpop",Rock,2003,147240,0.43,0.971,2,-3.144,1,0.054,0.00195,0.00185,0.0789,0.394,140.027,4
TRJOLVL128F4262D6E,Comfort Eagle,Cake,"rock, alternative, indie, alternative_rock, indie_rock, 90s",Rock,2001,220226,0.736,0.782,11,-6.171,1,0.0528,0.09,0.0,0.211,0.899,120.987,4
TRXDXLQ128E0785D4A,You've Got Everything Now,The Smiths,"alternative, indie, pop, alternative_rock, indie_rock, 80s, british, new_wave, post_punk, indie_pop, male_vocalists, beautiful, britpop",Rock,1984,239866,0.518,0.669,9,-11.528,1,0.0339,0.00215,7.92e-05,0.0713,0.832,149.068,4
TRCCZWQ128F930900B,Day Is Done,Nick Drake,"indie, folk, singer_songwriter, british, acoustic, 60s, beautiful, mellow",Country,2010,145866,0.497,0.303,2,-15.218,0,0.0324,0.65,0.466,0.196,0.437,124.3,4
TRRKXFG128F425DD52,Kids Will Be Skeletons,Mogwai,"indie, ambient, experimental, instrumental, chillout, post_rock, chill",Rock,2003,327173,0.172,0.249,2,-13.596,1,0.0311,0.0593,0.857,0.189,0.0526,99.308,4
TRXCHZD128E0789005,Invisible,Modest Mouse,"rock, indie, indie_rock, post_punk, indie_pop",Electronic,2007,239720,0.531,0.984,11,-1.678,0,0.0492,0.0429,0.000194,0.235,0.639,132.008,4
TRBIRKT12903CA6EAB,Tap Out,The Strokes,"rock, indie, indie_rock",Rap,2013,222372,0.737,0.752,9,-5.77,1,0.0352,0.0159,0.36,0.306,0.638,115.976,4
TRXWKOE12903CD1E11,Love Spreads,The Stone Roses,"rock, alternative, indie, indie_rock, british, 90s, guitar, britpop",Rock,1994,347093,0.417,0.877,2,-8.422,1,0.0495,0.00258,0.00165,0.398,0.593,91.578,4
TRARRTI128F93112F1,Sometime Around Midnight,The Airborne Toxic Event,"alternative, indie, indie_rock, indie_pop, love, mellow",Rock,2009,303586,0.472,0.836,8,-5.167,1,0.0484,0.00229,0.00345,0.126,0.148,126.015,4
TRZVXIL128F42792AF,Kiss You Better,Maxïmo Park,"indie, indie_rock, british, britpop",Rock,2005,125200,0.509,0.843,3,-2.716,1,0.0503,0.0461,0.000825,0.284,0.703,154.655,4
TRUZDJO12903CE7118,Columbia,Oasis,"rock, indie, indie_rock, british, 90s, britpop",Rock,1994,377053,0.326,0.862,7,-4.272,1,0.0493,1.97e-06,0.722,0.367,0.0435,100.109,4
TRDAIAV128EF36759E,Impossible Germany,Wilco,"rock, alternative, indie, indie_rock, singer_songwriter, chillout, american, beautiful, 00s, guitar, mellow, chill",Rock,2008,356346,0.556,0.728,4,-6.317,0,0.0254,0.573,0.186,0.121,0.51,104.955,4
TRITABJ128F932BEAF,I Don't Like You Anymore,The Last Shadow Puppets,"rock, indie, indie_rock, british, 00s",Rock,2008,185093,0.22,0.852,11,-6.68,0,0.0675,0.00699,0.255,0.132,0.289,113.407,4
